student_id,study_hours_per_week,attendance_rate,previous_gpa,assignments_completed,tutoring_sessions,sleep_hours,part_time_job,extracurriculars,socioeconomic_index,final_score,grade
700,14.075489317785054,0.7645423618365008,3.147914371177079,78,2,8.191856952983308,1,4,6.343075669581117,44.4,Average
701,12.386384897404803,0.8836345285412883,2.3758644592075906,77,2,5.635733484243524,1,2,8.253150823170117,28.12,At-Risk
702,20.245046129184445,0.7599416612292789,3.313333395412427,96,2,7.845019174400179,0,3,4.846879640441928,59.72,Pass
703,11.478281547286205,0.940774956510397,3.7896885365943525,89,3,7.158400918651074,1,1,2.0205849461041785,74.19,Pass
704,7.957693518182202,0.8443570630637713,3.4423663359875114,78,1,6.937486643051815,1,3,4.9035435638141465,38.61,Average
705,7.216854132380481,0.7871237427194926,2.362238518115554,82,0,5.4371604171224766,0,3,5.115698181972081,18.39,At-Risk
706,18.030049756728197,0.8537260310972333,3.0168503903638615,75,1,5.453139994392873,1,1,5.9584977445654275,49.5,Average
707,8.597853237518585,0.6114948617517801,2.0241150737448113,60,3,7.467921263575106,0,3,1.950244416139852,5.75,At-Risk
708,23.77397090992182,0.6647879037308234,3.1434341867054054,71,7,7.095060189304022,0,2,9.922616767446502,68.88,Pass
709,4.59035296058139,0.6567289992321134,3.070362047717523,83,4,7.056600487916055,0,1,3.197231387262157,29.47,At-Risk
710,23.48228184145019,0.8171531713716449,1.6781101962807015,93,6,7.343249911016425,0,0,2.7869716318338362,57.71,Pass
711,16.05508733601309,1.0,2.1029296936525816,67,5,4.67590781184755,1,3,5.741226269703429,40.07,Average
712,14.516434440648037,1.0,2.6301166619537395,77,2,8.218172607928585,0,4,5.834873614553998,41.41,Average
713,12.275404565955252,0.8765661321728909,2.619484151715504,64,3,6.572920311262771,0,1,4.9583866404991985,43.25,Average
714,16.995680571760353,0.8601013369933349,2.0743138387487168,85,5,8.403574026544524,0,0,7.94702931692729,43.8,Average
715,14.811826487875758,0.5838730719016714,3.03338723761131,89,5,4.59001119425699,1,4,5.649889606557425,37.42,Average
716,20.516509410082605,0.7348791440319175,2.950884165364307,72,3,7.682831206632916,1,0,6.487259096304857,46.02,Average
717,15.571138243310198,0.7054659497710114,2.683438520812888,78,4,7.671495157353113,1,3,7.5137174686700705,33.71,At-Risk
718,15.751508807309389,0.7254982882098662,2.3465250999049823,88,3,5.2166407919720115,0,4,1.2252259140747994,40.54,Average
719,13.18193893893072,0.7798227417698252,3.429224275849938,62,0,6.232892658877436,0,3,6.135797642905403,39.5,Average
720,14.715271881394663,0.7433491306763448,3.7932442678529767,85,7,5.728592324859761,0,4,8.957750241055322,72.63,Pass
721,16.539008844460295,0.5624840227549055,2.509863109692078,99,2,8.035855147006304,0,1,1.1564986863289053,43.58,Average
722,6.449158036716872,0.8897492307341041,2.4326998497071073,71,5,7.370666179467092,0,2,4.646638934208649,28.52,At-Risk
723,8.259072889471435,0.6712708369112232,3.0947245992471974,61,1,8.918618591082105,0,2,9.33604705185247,20.21,At-Risk
724,18.716320470113576,0.828709623693338,2.585182372151808,70,1,7.243544721138359,0,0,4.17838962054284,43.48,Average
725,15.85432719063971,1.0,2.7163616796020595,87,1,7.87869302426747,1,4,5.128559417802168,41.47,Average
726,14.080083318236603,0.6896738490096292,3.2437918910348027,77,3,8.40641288965661,1,3,9.833872537398815,42.66,Average
727,15.092169665326965,0.4963654972704405,1.6543863474956242,72,3,7.665312071809273,0,1,2.7939147305551644,6.1,At-Risk
728,16.737908526808354,0.7656794933743868,3.5909813949116014,96,1,6.538980156457865,0,1,1.5872967021250535,70.46,Pass
729,12.301201598453193,0.9321151561998285,2.8436083145976045,81,3,6.315646665686157,0,1,8.734803317751739,46.18,Average
730,11.108476372988436,1.0,2.553104113262692,71,3,6.904319886965756,1,2,8.816188070911316,35.04,Average
731,15.979226275488408,0.65245404866571,2.7464595074671303,61,7,7.955900547772108,1,3,5.248700512120118,32.99,At-Risk
732,10.10813611192484,0.8596039067883826,2.777457613012311,96,4,6.080676325776459,1,1,5.627864570295577,41.59,Average
733,17.041263778572358,0.7441627451863937,1.7612792179330445,66,3,7.782584231415638,0,1,8.522257326560524,35.62,Average
734,6.487081978810798,0.7872861974835038,3.6969629364719414,85,3,7.387158781972366,1,0,7.647035483042156,45.37,Average
735,20.14577818662822,1.0,2.824795379362371,85,1,5.496032652160622,0,4,3.386341019953096,54.98,Pass
736,17.362987412065216,0.6196435605925816,3.0658012782684247,83,5,7.724242311028513,1,4,1.152040195643666,53.84,Pass
737,16.28014867156938,0.8304487593793488,3.3709298623444255,71,2,7.170305215422823,1,4,5.317301462801912,52.44,Pass
738,19.91345491972757,0.856123180611852,2.18730252546382,75,2,6.339370946571648,1,0,8.730210934860771,37.96,Average
739,23.32737222231288,0.9302943589927217,3.084083139421137,82,2,7.152914287257123,0,2,9.06251209021146,70.27,Pass
740,20.07185032509065,0.8117579784165075,2.6394153454607236,99,5,6.386018772059114,1,0,9.606035773685385,61.12,Pass
741,5.795628843341774,0.8369660647404923,3.308062465129896,68,2,7.297206477627732,0,1,8.91606913851503,39.93,Average
742,8.602115166321493,0.7530021719093851,1.5236635477891027,91,1,6.798447556424137,0,3,6.220391997682885,10.9,At-Risk
743,11.875907111521606,0.8322952329494129,2.7405434198552383,74,7,5.1640909215884605,0,1,5.001450393124908,47.66,Average
744,15.130455251054169,0.7588169269403108,2.438307606529623,96,6,6.834357253741311,0,1,7.973648618806892,50.66,Average
745,17.588295102345615,0.8745886267827261,3.059357770380493,72,2,6.468779325483028,0,3,7.658394709290368,45.44,Average
746,11.371280934232672,0.755646759674764,3.082026512420921,64,2,7.7627036251585535,0,4,5.84329087073309,42.04,Average
747,15.933833822385392,0.8452520472682624,2.3754244631067842,70,3,8.055722195134893,0,0,1.785946353026222,33.7,At-Risk
748,11.223085338233387,0.7964884623578027,2.3726956814943736,69,4,6.389197885803388,0,2,9.334732121082268,31.16,At-Risk
749,11.942410985040258,0.9351260300926603,2.7336007788656023,72,2,6.052725428097098,0,1,5.100422837514959,32.11,At-Risk
750,7.966694515758888,0.7938327531693817,2.262014663610875,100,2,4.983815142689247,0,1,4.270004037246379,30.21,At-Risk
751,10.383833769445479,0.5872361038151743,3.305190217271276,74,2,6.023155452379111,0,2,6.666106556518946,32.83,At-Risk
752,8.241576971918331,0.951430580085679,2.578475679731532,66,4,6.612077470729275,0,0,7.064541650502792,29.84,At-Risk
753,10.120633735113337,0.6913121238964858,1.055807068407015,99,5,5.392883996614943,0,1,2.896191253272713,22.34,At-Risk
754,20.268208983039198,0.7215480393621416,2.575106766026916,87,3,8.071763910796264,1,2,8.532449603289606,45.84,Average
755,10.253005555840286,0.728520644714781,2.176873707493616,91,3,7.314594352528833,0,1,3.609433842961401,35.18,Average
756,28.161910324186955,0.9649325711804981,1.8212345107234325,94,2,6.855499943176121,1,4,2.6801553332288504,67.32,Pass
757,17.466589504404446,0.5437190943225566,2.0575440170664563,74,5,6.979994434725838,0,4,4.657598675690477,27.27,At-Risk
758,15.92418061847437,1.0,2.865645083099782,95,2,7.367253944302135,1,1,7.575040728077187,57.49,Pass
759,10.708211099093933,0.9267268170879263,3.5971844969489384,80,3,7.75971397344341,0,1,9.689123605958232,56.29,Pass
760,18.501549397044958,0.8267886696954992,2.987910684318988,65,3,7.9708091642167185,0,4,8.2835313793429,52.01,Pass
761,12.121810868811131,0.7934127199260457,2.4360979670705563,60,2,6.629042805624303,0,1,9.463135399031726,24.31,At-Risk
762,15.610049073226808,0.8342664889829189,3.0735425171024215,63,1,6.8296780638588555,0,0,2.2654522366887413,41.4,Average
763,27.800422691343975,0.8625346914055206,2.5245458138686048,70,1,7.207564127132996,1,0,1.6405911897730912,52.75,Pass
764,14.51970050137675,0.8774258703140069,2.383239778502113,85,4,6.780686406418442,0,3,6.019342857160041,47.17,Average
765,20.74636663142838,0.8666725359204138,2.107382399060209,96,1,8.046780899064245,0,0,3.612677347396309,57.0,Pass
766,11.484117874370563,0.8107496817506299,1.7489027159489683,82,3,8.472786925765718,1,1,8.452494756723457,24.13,At-Risk
767,14.825057547515192,0.776319389563121,2.5660457760643327,88,2,7.412887977433794,0,1,7.047890842620935,45.45,Average
768,23.85400317817755,0.7818472059615786,2.894832093952079,80,1,5.910170030448115,0,2,9.73655347587215,60.7,Pass
769,11.865164711061162,0.7766110063576783,2.742025797991066,86,6,7.61008134499849,0,0,3.2931312015817378,46.98,Average
770,24.062242789984644,0.9360524116240478,2.5504198432315848,98,2,7.460438865052991,0,4,5.372057029197092,71.08,Pass
771,18.538759677277376,0.8712268066737034,2.2325523635819313,99,4,5.809549569619004,1,4,5.51116429682818,48.23,Average
772,12.187666120528661,0.4471533638402864,3.164947715010981,72,4,7.459119951194472,1,3,3.1525911537163855,30.64,At-Risk
773,18.162038695277605,0.8787080931835713,2.0097208480320488,82,7,6.346971377624786,1,2,6.31084059539207,36.34,Average
774,19.86277224813365,0.823368343366253,3.265616748306085,75,2,7.895312578092739,1,4,4.989573874713155,53.01,Pass
775,18.10904981108598,0.7977549492264924,2.198669788643965,89,8,7.60032462616,0,3,5.020494003908863,62.27,Pass
776,7.148876400547718,0.7533777856293338,2.3485388575881787,63,3,7.267583846602868,0,0,4.2646298317523526,10.04,At-Risk
777,11.364314120875658,0.9348935263983217,1.9199288856305936,99,4,7.046256080667003,0,2,1.1523641718298157,44.77,Average
778,13.762406822242475,0.913703175454743,2.499158711868618,75,4,4.439953511996393,1,2,5.698857132233101,36.89,Average
779,14.627832854499768,0.707254679861167,3.385187475086787,90,5,5.542869874411196,1,1,4.01723052130298,52.41,Pass
780,18.103360487753392,0.8488462744549442,3.1093768530663737,84,1,6.843038536252155,0,0,1.011878820858967,59.42,Pass
781,15.88850500466627,0.6834011918550458,3.387053267216821,71,3,8.823260257364243,0,2,3.771493368957388,47.77,Average
782,8.323278206449494,0.6344458202253284,3.1132855275603615,85,2,7.6776172817593356,1,3,3.507654997807813,18.18,At-Risk
783,16.900989255029817,0.7247939330492043,2.1377981028817783,96,1,9.176855594870698,0,4,4.541033379012722,34.55,Average
784,18.052928726419115,0.9034872166859311,2.6015264654034653,92,2,7.099584632385092,1,0,2.1866679067905723,55.75,Pass
785,17.7989522396552,0.9143750054451304,2.3318805225295223,87,3,6.962979083409673,0,0,5.56915442171576,53.93,Pass
786,20.403903627773108,0.8615702504116752,3.5983449424234237,68,7,8.710150223904447,0,2,7.2319631726631695,80.77,Pass
787,19.16961077274452,0.8870114944217597,2.081926812144213,71,4,6.808942834192782,0,2,6.671670121491152,52.07,Pass
788,17.295900396142184,0.861941394453795,3.3362186136334664,64,1,5.81623611222258,1,2,8.233794528122715,43.12,Average
789,14.649171442706765,0.7230222085732458,3.335772322065261,87,1,7.3801049411408375,0,3,5.068074591883731,59.3,Pass
790,6.6951953324200435,0.8518307053608729,3.897772121029652,94,1,8.347016778390874,0,1,5.6718255730575535,51.42,Pass
791,17.148091095662927,0.8960491430273219,2.5541880444223013,64,4,6.008862984302549,1,2,8.29361746773085,36.8,Average
792,16.038438435815557,0.8905149595776289,3.2273932957480973,93,6,7.706852247613639,1,1,4.849310537373147,62.94,Pass
793,16.357894185976868,0.9426696045769571,4.0,93,6,6.888116189602805,1,1,7.314394149096373,69.95,Pass
794,8.616257120898453,0.8849964616641277,2.429414993839782,72,0,7.541619741480467,0,0,4.911421318461927,29.93,At-Risk
795,9.594717297958688,0.84217378490499,1.878975851480584,98,8,7.376240652454118,1,4,4.759625750604064,46.19,Average
796,20.26576426666452,0.9284180285979713,1.6719939796553416,73,3,6.502834730037008,0,4,7.841850620762442,36.7,Average
797,14.802224230716725,0.7968174488901129,3.227627217316799,70,4,6.872574566741749,0,3,2.5735322391959006,48.39,Average
798,18.40750348686312,0.6941750418526739,1.6701098751648495,97,2,6.576126607919434,0,3,4.047273747474162,36.34,Average
799,15.141591880652307,0.7804319643267483,2.576608568237246,63,2,7.142497864047669,0,4,3.017550490722116,28.12,At-Risk
800,15.148780697478726,0.7106116826232262,3.062387912223376,92,2,5.984683358392527,1,4,4.231989486708374,37.0,Average
801,19.691419029879988,0.7189786070030743,2.9111053220979484,66,0,6.2714980774062115,0,0,3.073373401294216,38.5,Average
802,12.419776358913131,0.782657759514138,3.0552669185105032,100,6,6.5032475133768495,0,0,6.214650679779892,58.18,Pass
803,15.480603884704918,0.7049096094800047,2.933373913480512,67,4,7.470043486745667,1,4,8.183537223560606,34.87,Average
804,12.688623556474788,0.7630446164433152,3.5673194879880357,96,3,5.301359284854185,1,2,8.079517550961118,54.95,Pass
805,12.827518862838422,0.5727662399655458,2.2286101715567215,69,3,6.871444438190882,1,2,4.280508680939132,20.8,At-Risk
806,13.454139382656804,0.8255952448847527,2.393802916924881,74,1,6.150149202935777,0,0,9.898843653048356,29.98,At-Risk
807,16.110668858168566,0.8001446570434669,2.3364043328375055,97,5,6.5063057035780805,1,1,6.344689282352207,49.19,Average
808,12.606256891682612,0.7019493642718172,3.2981150871175657,74,3,6.207796962981884,0,4,4.594602716004653,45.16,Average
809,21.278780627867604,0.8791094802118886,3.340239153037038,64,4,7.233486377099571,1,3,8.51985351317283,61.39,Pass
810,10.526963488902481,0.9125084165151871,3.0707351915911048,88,2,6.81146404609732,0,2,7.568866113783768,45.49,Average
811,14.065641779193205,0.6070928162757232,3.5100962001339564,78,0,7.853932268385505,1,1,7.74347803141694,34.71,Average
812,12.801344708629125,0.7084730265720544,2.0931754795741715,69,1,7.482077686499967,0,2,2.7652541476048444,20.86,At-Risk
813,22.234889421768663,0.7077029180255243,3.800334466930682,71,1,5.155544698731946,0,1,5.2149187663169965,55.79,Pass
814,15.982773882557874,0.6872116278669362,3.7139431730273547,63,4,5.8480011312456055,0,4,8.756453177421424,56.22,Pass
815,20.159222697343175,0.8995369810318099,3.241373198347448,90,0,6.792271256651185,0,4,5.536342068658816,69.72,Pass
816,7.572198134815141,0.7767408633472637,3.8690793452626355,77,2,6.94847776719631,0,4,7.151074690789453,40.73,Average
817,16.335251329346296,0.7682582190427267,1.8060260753933357,75,3,5.953863076305012,1,0,6.291403597308381,26.55,At-Risk
818,19.448153978117183,0.5595365162711896,2.4853311182424087,99,3,8.564769244617457,0,1,8.581211089465437,49.62,Average
819,15.411419946377121,0.8762501636251072,2.3588179235908284,95,3,8.037625288926682,1,3,3.5610475578544234,43.24,Average
820,20.327401875326757,0.6512889926175833,3.2328875942544055,84,1,5.0263109890029325,0,3,6.179277500977284,54.44,Pass
821,12.413557749498139,0.8071919156319595,2.1699155562387125,82,2,7.414511632430182,0,4,2.109112012088236,31.82,At-Risk
822,22.0467372009279,0.8332852325549831,3.254497089602491,71,3,6.945044155933065,1,3,7.211896990295211,51.5,Pass
823,26.49449061809625,0.9632790315006381,3.6223216863980277,93,4,8.492650048685514,1,2,7.587710545174408,90.6,Pass
824,13.185807197801704,0.6429415521057066,3.2171217400503993,95,4,5.116139286947641,0,1,1.3855358907009858,45.79,Average
825,12.77248739299614,0.437658541301501,2.9702506141969005,96,1,9.47182577348806,0,1,7.082118672651866,35.28,Average
826,22.266922385588504,0.8220619453704434,2.2072759954595504,62,0,5.988465206080057,1,1,4.732211387492077,29.11,At-Risk
827,22.897860728653562,1.0,2.291889420324781,68,3,7.45423218271843,0,2,2.116871884987141,55.03,Pass
828,12.385699864233658,0.9486735623527325,3.5497713431779996,77,4,6.272371627713198,0,0,4.779167929286208,65.57,Pass
829,12.899065914520714,0.8251591298329551,3.267609402343199,94,0,6.548609297486772,1,2,2.7480963672602354,47.42,Average
830,13.591076955697464,0.7410036577241543,2.7765882883734734,93,1,4.972698412623711,0,1,4.740035789109848,37.02,Average
831,8.277747444828615,0.8968547115964773,2.5492542725404657,100,4,8.436264116699874,0,1,4.459051251626749,41.13,Average
832,10.406740267579009,0.6831744560354638,1.5845152761331738,73,2,6.676423177310192,1,1,7.6455247324245175,2.69,At-Risk
833,9.97929616623966,0.8571629323227463,2.1574885487893365,63,5,6.758010504760389,1,3,7.9679400234972295,24.45,At-Risk
834,11.161012174479357,0.8606564190999952,3.946851452283834,88,5,9.774978286619294,0,0,6.46325788946092,67.93,Pass
835,14.826575563066093,0.9272251888998656,2.0317266573985195,100,4,8.151331250795906,0,2,1.2041815796420279,47.13,Average
836,16.171073662682602,1.0,2.913687892732648,74,2,6.197966468593217,0,1,9.379200511638945,48.36,Average
837,22.752502464070385,0.8470899160614521,3.4044663839171188,87,5,6.267692919562628,1,4,7.176099520868029,74.57,Pass
838,10.008229796306045,0.7389243649151002,2.0470463991986243,75,6,7.311761452713837,1,0,1.3077590492906994,22.63,At-Risk
839,19.921611992382918,0.7969310825369608,2.9108262848686497,71,1,7.924875896216529,0,4,8.369496092927061,57.04,Pass
840,13.930055778872456,0.5877108914133059,3.3627493225063927,64,2,9.10293045976977,0,0,2.8023953924619653,33.84,At-Risk
841,14.752681451737836,0.716634424269313,2.80749959314435,93,2,5.070280769453413,0,1,6.212990706139961,53.29,Pass
842,18.37409746083302,0.7508861074264276,4.0,60,2,7.8724231688248985,0,0,5.199709329551684,51.02,Pass
843,9.386389892188507,0.737109392247849,1.7988404446730828,98,3,8.065203173722056,1,0,4.77854904119569,15.25,At-Risk
844,16.912048730920255,0.8182825846440467,3.435237117930327,91,1,6.052591778397532,0,1,9.007423481119577,54.77,Pass
845,15.83226104106528,0.701309608114136,2.6963189575621214,85,4,6.567688118167262,0,4,4.936251624063532,51.03,Pass
846,17.462256320040744,0.9345236800789366,3.263152092902005,76,2,5.043602026533076,0,4,1.6780970581583565,66.52,Pass
847,16.44584321953909,0.8000248477901837,3.0647842910195475,86,0,6.398927565218524,0,3,9.519748544934574,44.85,Average
848,27.27650069955447,0.7988839614633663,2.360106281734002,83,1,7.2785129016669305,0,4,9.284817081156648,55.77,Pass
849,11.81130007874342,0.7606526340184498,2.937397835475604,94,5,8.912940953826428,0,4,7.159894206234389,45.91,Average
850,12.345015224990911,0.8186228820630775,1.6852591291610275,98,5,9.023638550738383,1,0,5.211032753188225,25.68,At-Risk
851,11.884297367876178,0.8990117917601163,3.1619485003428363,85,3,5.764840598062737,1,3,1.8357352564916913,50.94,Pass
852,12.222614404198726,0.695944374114692,2.978895079594315,97,2,8.74943101582817,1,1,8.116733067197286,40.87,Average
853,11.813064363467412,0.7210260213109693,3.183196101185861,82,1,4.660785693746982,0,1,1.6793012298162606,38.92,Average
854,20.94508265553776,0.7635528765468003,3.43487099505229,81,2,6.298084097718061,1,2,1.617408864056311,51.64,Pass
855,22.102521239949276,0.6384954891832142,3.0205719041258265,63,3,6.6378278715078425,1,3,5.836454581954313,49.76,Average
856,12.14626853125262,0.7016890568334203,2.8888536518789656,68,3,7.302147268905217,0,0,2.4411541616617622,30.36,At-Risk
857,10.838222134478857,0.7428534951746409,2.2713589980032243,63,5,7.127812408656264,0,2,1.0695724060631409,27.59,At-Risk
858,17.35707778193202,0.9049267016855274,2.372667541810569,66,3,7.4388382290616715,0,2,4.808020878962076,35.81,Average
859,12.238884778595143,0.831507359480231,3.512040772106398,82,2,6.780451089387741,0,1,2.2349550844905934,50.61,Average
860,18.164659088777555,0.8232307893641053,3.6618012434235867,61,5,8.1515064260554,1,4,2.4446387375262213,57.91,Pass
861,16.0146151042565,0.9021077554601566,2.6571337382127673,83,3,7.830202764892862,0,0,1.692195748618012,52.73,Pass
862,7.42127942501384,0.7835153853920724,2.827601648351964,99,4,6.652524554263465,0,3,2.8458437835124895,43.42,Average
863,22.737526006650306,0.8468557819914668,2.25723137500374,90,4,8.010872428228417,0,2,7.439357617969504,62.23,Pass
864,23.97938836547761,0.7876133896481005,3.5036541071604668,90,4,9.482122408625296,0,0,8.280345764960122,72.88,Pass
865,11.936056547578069,0.8318434819279554,3.199250094215067,99,5,6.192089854252397,0,1,5.072802796263706,61.23,Pass
866,13.06149220032008,0.7300689610866102,3.9647304618782493,93,4,9.01040381912089,0,2,5.558984342932759,64.73,Pass
867,16.429326953624525,0.5073419410068285,2.2730061536921564,83,4,6.299829620080012,0,2,1.2938953113478235,32.34,At-Risk
868,16.672283949935125,0.7838865005376435,2.5731952605890696,85,0,8.692391147140597,1,1,1.6238463523418516,36.3,Average
869,18.29272136336415,0.9707297763319929,2.938867553515343,75,4,6.34487679957608,1,1,3.318109530845652,51.13,Pass
870,25.051022693831747,0.9111458482689911,3.1878937226354624,72,2,7.918794910187511,1,1,5.895085786418328,58.11,Pass
871,14.115263862529753,0.9158476981509405,2.6705994174714203,74,5,7.215559732717563,1,0,7.655960338614936,35.14,Average
872,11.008513777307732,0.9483356866167462,2.2762233457277796,86,5,4.857689838491332,1,0,6.445027552042298,43.89,Average
873,8.103403859927365,0.8106389109153725,3.3288445173541423,63,2,9.298662846982781,1,0,4.5291506948810945,31.55,At-Risk
874,11.345349800290405,0.8236778848886716,3.232681217527349,75,4,5.9254576131903445,1,4,2.0649166570282436,46.09,Average
875,14.834365135631014,0.725881772547878,2.250235539661765,89,0,5.4764808263718505,1,2,8.026959113984706,28.61,At-Risk
876,23.97278931758894,0.7620712572767541,3.6132656806632975,89,2,6.23267346319419,0,0,4.274074464391514,64.15,Pass
877,12.411943504819142,0.8738925379725371,3.502119225517962,95,0,10.0,0,4,7.624486130345106,50.27,Average
878,16.118939758194493,0.944466132460258,2.8805778983486756,62,6,5.4955436949038345,1,2,5.616809577229077,50.33,Average
879,14.91788551963624,0.7832664469182801,2.847758717425622,81,4,7.213892221220353,0,0,7.647958482056427,48.86,Average
880,20.94196636724042,0.7459772882178306,3.132434662669544,81,5,5.652205208390617,0,1,9.165606053073146,62.55,Pass
881,27.63466212936811,0.8000633550627917,2.282978157846245,71,6,5.857950114202064,0,3,9.289265644484217,64.64,Pass
882,12.345656135398396,0.8721448098714938,2.8180188874984493,80,5,5.080692917044539,0,0,5.815961020005431,49.02,Average
883,12.55280278740889,0.626737422063975,1.5085698732344917,63,5,7.378201844558104,1,3,5.603575282890749,8.2,At-Risk
884,20.22080438534536,0.5244582856235315,3.325873387301761,90,2,6.806536178501419,0,0,3.3911061895255354,49.96,Average
885,18.40945744813156,0.7339355780610101,1.8631040665348841,90,3,5.642360507712053,0,1,9.422198483763623,43.9,Average
886,24.23353662868017,0.653514508890301,3.702051897057399,82,9,8.04784416155013,0,3,5.121272504796588,80.85,Pass
887,17.919640926629818,0.7390231762823227,2.6019279436201295,79,0,8.174464858249296,1,4,2.1483211535863944,28.17,At-Risk
888,13.203539546064702,0.7822663617419034,2.6729998108412936,74,1,7.4886623298169255,0,1,4.894344231638949,29.67,At-Risk
889,17.953274153461546,0.7456101909172385,2.4233596563492963,82,3,8.404803927008967,1,3,2.1434792521420354,38.09,Average
890,20.543517902914537,0.9742961041364895,2.627176675646754,87,6,6.581187680842355,1,3,5.522785158313676,70.23,Pass
891,19.102410905986822,0.8392093717522785,3.651118807088822,75,1,7.386849635901371,0,1,6.05147963370591,60.39,Pass
892,17.53637015553649,0.8360569231532995,1.3073148060789521,96,5,6.585820411254351,0,1,4.039801853442268,40.63,Average
893,20.333373447945768,0.8746648572852083,3.5661792316529124,80,3,5.191200258474782,0,1,1.644855528083362,64.14,Pass
894,20.846477952228362,0.6633400258663078,3.0028140886610246,74,5,7.26309568099763,1,2,9.491531820699151,53.85,Pass
895,21.910794955187637,0.9246934144904323,2.0757870112856707,76,7,7.19041348764935,1,4,7.960178021350867,52.58,Pass
896,18.243549437948214,0.7909082856157449,2.154812564170457,96,5,6.963766830469532,0,0,8.54992972454609,52.63,Pass
897,14.164409598415729,0.8804576740689456,3.8058358163249215,72,6,7.4486504682921275,0,3,4.301815548576065,72.09,Pass
898,15.733568432166614,0.6713771320351813,2.2326958720343613,78,1,8.694282920451831,0,0,7.847479270175055,30.18,At-Risk
899,21.032544832541785,0.6135489480780724,2.1079896936424243,89,2,6.754696022103191,1,1,5.368356056522748,28.37,At-Risk
900,10.91532164506382,0.8981467589630034,3.4823887254188373,77,1,5.851397476910529,0,4,2.8097513956544136,39.49,Average
901,16.843366544364507,0.845169143131702,3.0031317257715484,73,5,6.702698788650393,0,4,2.1198103921649194,55.02,Pass
902,13.033305938363197,0.6917538134770989,2.2372446540781605,95,2,6.835791959964637,0,2,4.1054578238985115,28.5,At-Risk
903,15.143724114674088,0.6956404302470367,2.9299749852427714,95,2,8.180306288737832,1,1,2.237969003276257,46.24,Average
904,21.392259313036494,0.9350521741297724,2.1845483898158333,79,2,7.127995723990143,1,3,9.984420785836617,47.13,Average
905,15.955495340099517,0.6572705728559207,3.460492839053563,78,2,5.6221727703769115,0,2,1.4427009120881986,48.54,Average
906,15.232182740780743,0.9971207543907157,3.4368225789238798,66,2,7.96654943628507,1,1,4.970292394321689,48.36,Average
907,8.200719295100404,0.6919255118422558,3.1192037192931656,63,2,7.7741534065526094,0,2,5.068841701513457,31.84,At-Risk
908,18.731267830136105,0.876607031073006,3.01699663674821,93,6,7.128522942117537,1,0,3.70568735723508,79.19,Pass
909,18.227420905705376,0.7605657829101219,3.856712874920424,61,0,8.137895756365385,0,1,6.142164091362508,49.06,Average
910,25.8162736165273,0.8723824917298812,2.799811796432935,64,1,8.33872841349207,1,3,2.349793217363902,53.71,Pass
911,13.461108825234996,0.734706319746297,2.0908755247475193,69,4,6.547071411657065,0,3,8.055211425285103,27.73,At-Risk
912,16.095751638319694,0.7804648512713247,3.069684347699384,91,6,5.919806519788237,0,1,3.992029464228745,61.06,Pass
913,16.246918418553776,0.8049103010474866,4.0,100,3,6.9857482963585005,1,2,6.322083308187776,66.46,Pass
914,22.887266398817374,0.6797375053062233,2.1911443040884886,72,3,7.643934070522996,0,4,7.440753124602634,37.23,Average
915,14.52352233806524,0.8888989214504152,2.5831223399836083,98,3,6.873574073555967,0,1,9.00137905921145,48.62,Average
916,16.395107628851697,0.7384143720234099,3.049867622860871,64,4,5.813891700693163,0,3,8.5220869280698,46.17,Average
917,18.039482548582697,0.7725680101591978,2.7676570905965563,69,1,7.195206367024863,0,0,6.474781252932036,38.0,Average
918,15.93304561578179,0.6806780750469785,2.2106178517736113,69,4,4.559799196011394,0,3,4.495538623454983,19.73,At-Risk
919,12.767831927247359,0.4925199609445628,3.4731147137382825,97,4,6.610646713348559,0,4,5.528842030674675,49.85,Average
920,15.970449964491538,0.7770766684879797,4.0,86,4,8.021399079388196,1,3,7.9186131404092235,64.29,Pass
921,20.36815874929886,1.0,2.917678875414344,80,1,8.086526040945731,1,4,8.897909883035258,62.83,Pass
922,9.8674235029447,0.8941525145477629,2.2575590261583995,67,2,4.0,0,1,1.9340373535900468,26.8,At-Risk
923,15.66484837073438,0.7976887544318727,1.870623684967915,60,1,6.768899074656169,0,3,4.463706362437481,13.73,At-Risk
924,11.499395925304134,0.7684531004950079,2.954785588732708,87,2,7.71913095426551,1,2,7.985049385721505,27.31,At-Risk
925,20.975233144624212,0.8026959071374457,3.4623264059897543,98,2,5.588701513081222,0,2,4.884865863345649,68.6,Pass
926,7.384065476081126,0.8656542938210252,3.085100647897229,73,3,6.553654390112406,0,3,3.9900498765965544,33.72,At-Risk
927,12.205390763642058,0.6583024621629386,2.7985576954486877,80,2,8.449260107091407,1,3,4.701904271409426,32.27,At-Risk
928,16.886059375322603,0.9337186033602647,2.446437008926416,89,5,6.419003900106707,1,0,6.425602721077158,53.72,Pass
929,22.827620146171704,0.8858457578529493,2.144701820369146,80,5,8.918370002686366,0,3,9.998246297204213,63.06,Pass
930,14.67124869463506,0.8861822870849522,3.300850795794929,68,3,6.1105771402599816,0,0,5.436931861940786,45.27,Average
931,12.224002366534009,0.8526170886571673,3.348262972831351,76,5,8.691856205941637,0,0,2.876450274588345,58.11,Pass
932,24.40578534720295,0.8023539989232789,1.87256212798556,64,3,7.04027626584546,1,0,2.4656191775118526,40.64,Average
